foyer_id,FullName,DateOfBirth
1720,Étienne Lemonnier,1972-08-15
1720,Laetitia Humbert,1976-07-21
1720,Sophie Lemonnier,2023-03-25
1721,Sophie Maréchal,1965-06-22
1721,Alice Humbert,2013-01-28
1722,Gabriel Cohen,1964-07-11
1722,Colette Peltier,1958-12-10
1722,Martin Cohen,2010-01-16
1723,Théodore Courtois,1971-02-28
1723,Jean Courtois,1991-12-08
1724,Louis Renault,1957-01-23
1724,Jacqueline Gonzalez,1962-07-17
1724,Jules Renault,2007-03-17
1725,Hugues Bruneau,1971-09-07
1725,Caroline Bruneau,1992-01-23
1726,Emmanuel Grondin,1970-12-07
1726,Alix Bodin,1969-07-31
1727,Thomas Monnier,1970-12-31
1727,Laurence Moreau,1974-11-08
1728,Élisabeth Lejeune,1961-06-02
1728,Noël Vallée,1965-04-19
1729,Timothée Roy,1963-05-26
1729,Andrée Hernandez,1967-08-12
1730,Édouard Moreau,1968-06-04
1730,Denis Moreau,2018-11-09
1730,Michelle Moreau,1986-07-12
1731,Gilbert Schmitt,1974-03-24
1731,Henriette Lejeune,1975-04-26
1732,Philippine Guibert,1978-02-25
1732,Anouk Lejeune,2004-07-07
1733,Augustin Tanguy,1983-05-23
1733,Josette Dupuy,1988-08-17
1733,Raymond Tanguy,2012-08-15
1734,Josette Delattre,1997-09-04
1734,Tristan Raynaud,1995-09-24
1734,Emmanuel Raynaud,2006-09-27
1735,Corinne Blanchard,1972-12-17
1736,Victor Pons,1956-02-06
1737,Brigitte Brunet,1979-09-15
1737,Georges Launay,1981-12-06
1738,Charlotte Thibault,1984-07-04
1738,Maryse Launay,2019-02-27
1738,Émilie Launay,2011-07-05
1738,Océane Launay,2011-05-26
1739,Paul Delorme,1961-07-24
1739,Anne Baudry,1956-06-14
1739,Lucas Delorme,1996-08-28
1739,Aimée Delorme,1998-12-15
1740,Louis Devaux,1968-06-27
1740,Nathalie Blanchard,1969-06-02
1740,Michèle Devaux,2009-04-07
1740,Claude Devaux,2013-12-29
1741,Claire Robin,1960-11-17
1741,Arthur Voisin,1955-02-08
1741,Olivie Voisin,1981-06-18
1742,Julie Meunier,1982-06-01
1742,Bernard Pages,1981-10-24
1742,Alphonse Pages,2002-11-29
1742,Benoît Pages,2008-10-08
1742,Nicolas Pages,2001-01-28
1743,Auguste Guillou,1972-01-28
1743,Hélène Guillou,2012-08-29
1744,Raymond Mercier,1964-01-08
1745,Bertrand Legros,1977-10-02
1745,Laetitia Delmas,1975-09-05
1745,Patrick Legros,2021-07-14
1746,Gérard Gilles,1959-09-02
1746,Isabelle Bertrand,1955-09-20
1747,Yves Cohen,1978-12-01
1747,Arnaude Becker,1982-07-31
1747,Charlotte Cohen,1999-02-05
1748,Adélaïde Giraud,1965-01-23
1748,David Bonnin,1967-03-22
1748,François Bonnin,2003-08-30
1749,Agathe Guillon,1998-11-01
1749,Édouard Bonnin,2017-09-14
1749,Jeanne Bonnin,2014-06-26
1750,Célina Briand,1978-03-04
1750,Thibaut Georges,1978-02-13
1751,Adèle Cordier,1996-10-08
1751,Arthur Mendès,2000-10-03
1751,Aurore Mendès,2009-01-26
1751,Mathilde Mendès,2013-09-06
1752,Laurent Andre,1974-06-29
1753,Manon Ribeiro,2001-12-14
1753,Martin Gérard,2001-05-13
1754,Sabine Rousset,1975-06-07
1754,Alain Durand,1977-08-05
1754,Laetitia Durand,2007-07-25
1754,Jeanne Durand,2012-11-27
1755,Marguerite Hoarau,1966-10-30
1755,Patrick Besson,1965-10-16
1755,Olivier Besson,1991-09-15
1756,Margot Garnier,1962-09-21
1756,Patrick Adam,1967-08-30
1757,David Leduc,1960-03-14
1757,Stéphanie Prévost,1965-08-04
1757,Timothée Leduc,2016-08-18
1757,Amélie Leduc,1995-11-25
1758,Margot Étienne,1982-03-29
1758,Henri Prévost,2010-04-17
1758,Gabrielle Prévost,2010-07-20
1759,Élodie Toussaint,1978-03-03
1759,François Bernier,1972-09-20
1760,Guillaume Grégoire,1991-01-31
1760,Claire Boutin,1996-08-06
1761,Laetitia Guilbert,1971-10-27
1761,Guillaume Boutin,2012-01-03
1762,Patricia Blanchard,1990-07-12
1762,Matthieu Carlier,1990-08-09
1762,Emmanuelle Carlier,2020-12-27
1763,Adèle Robin,1992-11-26
1763,Frédéric Regnier,1997-06-06
1764,Gabriel Bouchet,1957-09-26
1764,Monique Lebrun,1959-07-21
1765,Tristan Thomas,1965-02-21
1766,Brigitte Bousquet,2002-05-28
1767,Luc Bruneau,1966-11-07
1767,Dominique Maillard,1963-03-22
1767,Alexandria Bruneau,2002-03-09
1767,Margaux Bruneau,1993-05-22
1768,Mathilde Blanchard,1963-06-23
1768,Jacqueline Maillard,1982-08-20
1769,Émilie Ramos,1975-09-11
1770,Éric Martinez,1974-06-14
1770,Matthieu Martinez,2007-04-30
1771,Laure Gillet,2000-02-10
1771,Jules Alexandre,1997-03-11
1771,Chantal Alexandre,2018-03-31
1772,Suzanne Collet,1992-03-24
1772,Philippe Lacroix,1992-03-10
1772,Aimé Lacroix,2016-06-24
1772,Roger Lacroix,2013-12-05
1773,Thibaut Antoine,1994-06-24
1773,Laure Antoine,2021-11-06
1774,Alex Dupuis,1987-05-01
1774,Louis Faure,1984-09-21
1775,Hugues Lévy,1969-06-09
1775,Agathe Gilles,1972-05-02
1775,Suzanne Lévy,2022-12-03
1776,Chantal Hoarau,1988-03-22
1776,Matthieu Muller,1983-05-13
1776,Aimée Muller,2019-12-30
1776,Éric Muller,2015-09-01
1776,Danielle Muller,2018-01-11
1776,Julien Muller,2007-07-12
1777,Jeannine Étienne,2000-01-12
1778,Jules Guillon,1960-10-06
1778,Adèle Maillet,1960-11-28
1778,Thierry Guillon,1985-01-01
1778,Paul Guillon,1987-05-19
1779,Honoré Gillet,1983-07-30
1779,Céline Barthelemy,1977-09-15
1779,Bernard Gillet,2015-03-21
1779,Virginie Gillet,2003-09-29
1780,Aimé Grondin,1974-01-06
1780,Valérie Albert,1971-03-20
1780,Hortense Grondin,1997-08-13
1780,Vincent Grondin,2001-06-21
1781,André Louis,1993-03-07
1781,Caroline Louis,2019-08-05
1781,Marie Louis,2008-02-19
1782,Lorraine Lévêque,1969-09-16
1783,Dominique Rémy,1998-11-07
1783,Alphonse Rivière,2004-09-14
1783,Maggie Rivière,2006-06-06
1783,Christine Rivière,2005-09-29
1783,Paulette Rivière,2019-03-13
1784,Maurice Baudry,1982-03-24
1784,Paulette Baudry,2014-07-07
1784,Michelle Baudry,2013-10-26
1785,Célina Jourdan,1960-03-05
1785,Augustin Lopez,1965-09-06
1786,Denis Giraud,1997-08-05
1786,Aurore Giraud,2007-10-05
1787,Emmanuel Chauveau,1964-08-01
1788,Mathilde Salmon,1957-07-15
1789,Thibaut Rousseau,1977-03-17
1789,Claude Charles,1972-03-16
1789,Isaac Rousseau,2012-06-01
1789,Sylvie Rousseau,1996-05-22
1790,Nicole Étienne,1955-09-12
1790,Isaac Roux,1951-08-13
1790,Marianne Roux,2013-09-27
1791,Clémence Parent,1994-10-05
1792,Charles Pascal,2000-09-04
1792,Constance Garnier,1995-04-09
1792,Martine Pascal,2008-03-11
1793,Roland Germain,1969-11-01
1794,Adélaïde Pascal,1959-01-08
1795,Auguste Da Costa,1978-11-22
1796,Nicole Lenoir,1974-05-22
1797,Grégoire Bouvier,2003-01-03
1797,Victoire Jourdan,1998-08-25
1798,Dominique Robert,1983-02-26
1798,Alfred Jourdan,2011-07-06
1799,Danielle Girard,2003-08-07
1799,Bertrand Dufour,1997-11-18
1800,Guy Lefèvre,1997-10-18
1800,Maryse Hebert,1999-11-24
1800,Guillaume Lefèvre,2016-10-30
1800,Dorothée Lefèvre,2010-10-02
1801,Auguste Paris,1994-07-27
1801,Christelle Paris,2022-05-01
1802,Antoinette Dubois,1963-02-25
1802,Susan Hebert,2008-06-14
1803,Célina Léger,1982-07-29
1803,Victor Rodrigues,1977-01-22
1804,Brigitte Humbert,1977-09-30
1804,Thibaut Mendès,1981-02-13
1804,Philippine Mendès,2020-05-26
1804,Éléonore Mendès,2012-07-16
1805,Emmanuelle Fernandez,1968-04-04
1805,Josette Mendès,2013-12-14
1806,Yves Garnier,1988-07-16
1807,Laure Rossi,1999-05-02
1807,Jacques Gérard,2004-09-13
1807,Susan Gérard,2012-08-20
1808,François Payet,1967-02-16
1808,Cécile Carre,1969-06-14
1808,Matthieu Payet,1992-02-04
1808,Tristan Payet,2017-10-17
1808,René Payet,2020-02-24
1809,Odette Maréchal,1983-05-16
1809,Isaac Legros,1979-01-29
1809,Lucas Legros,2013-01-13
1810,Bernard Rolland,2002-07-11
1810,Margaud Loiseau,2001-05-24
1810,Richard Rolland,2003-06-11
1811,Caroline Auger,1969-07-22
1811,Victor Pineau,1968-03-28
1812,Luce Martins,1961-06-13
1812,Thibault Valette,1961-02-13
1812,Suzanne Valette,2001-09-13
1812,Sophie Valette,2008-02-05
1813,Maurice Prévost,1967-12-30
1813,Marcel Prévost,2012-06-19
1813,Aimé Prévost,1987-10-30
1814,Dominique Marchal,1985-08-08
1814,Noël Diaz,1989-01-17
1815,Lucas Bouchet,1955-02-16
1815,Victor Bouchet,1973-06-03
1815,Susanne Bouchet,1977-02-28
1816,Daniel Laroche,1973-09-03
1816,Laure Chauveau,1975-07-17
1817,Antoinette Blondel,1961-10-21
1817,Louis Renaud,1964-10-28
1818,Antoinette Gallet,1988-10-27
1818,Susan Renaud,2012-12-10
1819,Tristan François,1972-01-26
1819,Margot Barbe,1973-06-04
1820,Olivier Maurice,2003-02-02
1820,Michel Maurice,2017-03-01
1820,Anaïs Maurice,2021-10-21
1821,Susan Descamps,1991-07-12
1821,Nathalie Barbe,2020-05-26
1822,Anouk Prévost,1959-10-20
1822,Benoît Guyon,1962-02-16
1822,Théodore Guyon,2019-01-18
1822,Sabine Guyon,1998-11-19
1823,Daniel Imbert,1992-06-06
1823,Sylvie Caron,1989-11-26
1823,Dominique Imbert,2011-03-03
1824,Agathe Rolland,1983-04-05
1824,Thibaut Menard,1980-06-12
1824,Julien Menard,2012-12-07
1825,Étienne Leconte,1984-04-06
1825,Frédérique Thibault,1980-02-14
1825,Gérard Leconte,2018-04-25
1826,Luc Peltier,1975-06-21
1826,Lorraine Lemoine,1973-11-23
1826,Alexandrie Peltier,2006-08-04
1826,Laurence Peltier,2000-12-31
1826,Éric Peltier,1997-08-21
1826,Thierry Peltier,2012-04-19
1826,Nicole Peltier,1998-04-02
1827,Adélaïde Renaud,1986-12-11
1827,Olivier Millet,1986-01-08
1828,Pénélope Boulanger,1983-03-18
1828,Emmanuel Foucher,1987-07-17
1828,Théodore Foucher,2004-01-26
1828,Lucas Foucher,2002-10-18
1828,Juliette Foucher,2010-12-21
1828,Jeannine Foucher,2005-07-27
1829,Amélie Merle,1966-04-18
1829,Honoré Mendès,1967-04-25
1829,Jean Mendès,2009-11-28
1829,Marie Mendès,1987-01-31
1830,Élisabeth Lemonnier,1972-08-31
1830,Christophe Leroy,1978-05-30
1830,Dorothée Leroy,2018-01-22
1831,Noël Alexandre,1964-02-03
1832,René Payet,1971-11-23
1832,Édith Pierre,1968-02-11
1832,Robert Payet,2013-12-30
1833,Pauline Charles,2002-02-06
1833,Henri Gonzalez,2005-10-18
1833,Anaïs Gonzalez,2022-06-21
1834,Antoine Torres,1962-09-03
1835,Frédérique Noël,1959-04-28
1835,Thibaut Gonzalez,2016-03-12
1836,Lorraine Couturier,1990-09-04
1836,Robert Perret,1985-02-12
1837,Alain Besnard,1998-09-22
1837,Astrid Seguin,2000-07-30
1838,Stéphanie Lambert,1967-06-17
1839,Olivie Leleu,1972-12-08
1839,Alexandria Seguin,2001-06-18
1839,Marie Seguin,1992-02-11
1840,Thomas Vidal,1976-11-29
1840,Claire Laurent,1974-06-18
1841,Amélie Germain,2001-11-29
1841,Daniel Laurent,2008-04-27
1842,Augustin Lefebvre,2000-07-08
1842,Philippine Robert,1994-09-10
1843,Jacqueline Pruvost,1957-01-04
1843,Vincent Caron,1956-06-17
1844,Timothée Rodrigues,1972-03-16
1844,Susanne Benard,1975-02-25
1844,Marc Rodrigues,2008-03-06
1844,Diane Rodrigues,1995-12-29
1845,Roland Charpentier,1981-02-02
1845,Michèle Nicolas,1983-07-15
1845,Benjamin Charpentier,2018-07-25
1845,Céline Charpentier,2005-07-26
1846,Mathilde Berthelot,1984-02-29
1847,Denis Pages,1971-01-19
1847,Nathalie Albert,1969-11-23
1847,Roland Pages,2012-12-02
1848,Margaud Devaux,1996-08-23
1849,Diane Bigot,2000-02-28
1850,Eugène Girard,1970-09-03
1850,Simone Rey,1966-08-24
1850,Dorothée Girard,2022-05-21
1851,Victor Prévost,1979-07-12
1851,Marine Gay,1979-06-20
1852,André Dupuis,1977-05-19
1852,Charlotte Millet,1979-03-15
1853,Raymond Torres,1996-10-10
1853,Gabrielle Torres,2008-07-28
1853,Victoire Torres,2008-01-02
1854,Suzanne Germain,1998-11-15
1854,Matthieu Lemoine,1999-10-21
1854,Philippine Lemoine,2010-11-13
1855,Agnès Petit,1955-03-18
1855,Thibault Fouquet,1951-09-29
1856,Éléonore Dubois,1955-09-12
1856,Olivier Riou,1951-12-16
1856,Joséphine Riou,1994-11-07
1857,Marine Cousin,1994-08-05
1857,Étienne Gay,1997-09-28
1857,Éric Gay,2010-12-16
1857,Margot Gay,2016-01-24
1857,Guy Gay,2020-12-26
1858,Roger Moreau,1976-03-13
1858,Patricia Jacob,1975-02-05
1858,Marie Moreau,2006-05-10
1858,Charles Moreau,2004-12-03
1858,Marie Moreau,2007-01-30
1859,Élodie Marchand,1985-08-19
1859,Sabine Jacob,2016-05-05
1860,Michel Lebon,1969-10-26
1860,Marcelle Rousseau,1968-04-04
1860,Charles Lebon,1993-11-24
1860,Matthieu Lebon,2005-07-04
1861,Arthur Laine,1965-01-18
1861,Cécile Gillet,1970-03-28
1861,Auguste Laine,1985-01-20
1861,Guillaume Laine,1999-04-09
1862,Adrien Garnier,1979-09-23
1862,Éric Garnier,2010-01-17
1862,Benjamin Garnier,2011-09-26
1863,Bertrand Germain,1990-10-25
1863,Laure Garcia,1995-01-19
1863,François Germain,2020-09-20
1864,Marie Arnaud,1960-05-12
1864,Bernard Guillaume,1958-07-13
1865,Lucy Benard,1995-01-13
1866,Valentine Riou,2000-08-30
1866,Michelle Guillaume,2003-11-22
1867,Noémi Carlier,1983-10-22
1868,Jérôme Lecoq,1979-01-19
1868,Célina De Oliveira,1975-07-24
1868,Sylvie Lecoq,2018-01-23
1868,Aimée Lecoq,2005-11-18
1869,Alphonse Teixeira,1965-03-03
1869,Juliette Dijoux,1965-07-04
1870,Alain Maillard,1965-02-12
1870,Danielle Marion,1961-06-04
1870,Michelle Maillard,2011-11-03
1871,Denise Traore,1975-10-10
1871,Frédéric Bourgeois,1976-12-27
1871,Claire Bourgeois,1994-09-08
1872,Marguerite Leconte,1987-07-17
1872,Alain Pascal,1981-09-03
1873,Simone Gonzalez,1999-08-12
1873,Michelle Pascal,2005-11-08
1873,Aimé Pascal,2017-03-31
1874,Agathe Laurent,1988-02-03
1874,Jérôme Guérin,1982-12-06
1875,Louis Nguyen,1970-11-06
1875,Marine Turpin,1976-08-15
1875,Marthe Nguyen,2016-09-11
1876,Hélène Albert,2000-01-23
1876,François Regnier,2003-10-14
1877,Nathalie Lucas,1959-04-08
1877,Emmanuel Boucher,1961-10-22
1877,Alexandria Boucher,1997-04-15
1878,Geneviève Bazin,1989-07-17
1878,Suzanne Boucher,2014-04-06
1879,Luc Faivre,1981-07-07
1879,Anaïs Petitjean,1987-01-12
1880,Grégoire Laporte,1980-12-04
1880,Vincent Laporte,2007-10-12
1880,Maurice Laporte,2001-06-21
1880,Madeleine Laporte,2006-05-07
1881,Pénélope Carre,1987-01-24
1881,Gérard Barbier,1985-06-12
1882,Zacharie Clément,1991-12-02
1882,Adrienne Clément,2019-10-20
1883,Isabelle Cousin,1973-11-08
1883,Augustin Pages,1973-09-20
1884,Juliette Breton,1997-12-09
1884,David Andre,1996-06-07
1885,Caroline Laroche,1977-11-22
1885,Jules Dumont,1982-04-22
1885,Léon Dumont,2007-03-16
1885,Paul Dumont,2008-02-05
1886,Arthur Rivière,1955-04-02
1886,Madeleine Albert,1959-08-07
1886,Michel Rivière,1977-03-07
1887,Suzanne De Sousa,1972-06-17
1888,Lucas Blanchard,1967-09-02
1888,Simone Lecomte,1969-12-13
1888,Martine Blanchard,2023-08-28
1888,Aimé Blanchard,2017-11-06
1888,Zoé Blanchard,2020-01-16
1889,Denis Pasquier,1997-08-05
1889,Brigitte Carre,2000-02-28
1890,Roland Menard,1983-12-19
1890,Éléonore Devaux,1981-05-12
1891,Denis Fischer,1993-06-18
1891,Maryse Deschamps,1998-01-31
1892,Thibault Robert,1997-09-24
1893,Théophile Gimenez,1993-12-30
1893,Mathilde Gimenez,2004-02-21
1894,Sébastien Carpentier,1972-09-29
1895,Françoise Bertin,1958-11-14
1895,Gilbert Collet,1957-08-28
1895,Julie Collet,1994-08-21
1895,Susan Collet,1993-09-12
1896,Théodore Rivière,1967-08-09
1896,Gabrielle Collet,1966-01-24
1897,Bernadette Bruneau,1974-07-05
1897,Gérard Marchal,1973-11-07
1897,Alexandre Marchal,2018-02-14
1898,Gilles Leconte,1997-04-05
1898,Raymond Leconte,2021-07-30
1899,Alexandrie Jourdan,1999-08-31
1899,Timothée Caron,2001-12-22
1899,Frédérique Caron,2013-05-17
1899,Denise Caron,2011-12-13
1899,Marcel Caron,2020-09-12
1900,Éléonore Dufour,1984-06-19
1901,Édouard Lefebvre,1972-11-05
1902,Denis Pinto,1980-01-28
1902,Astrid Boulanger,1983-04-03
1903,Antoine Bernier,1974-07-16
1903,Christiane Bernier,2016-01-16
1903,Hortense Bernier,2003-12-03
1904,Laurent Germain,1962-12-09
1904,Madeleine Germain,2008-04-29
1905,Bernard Pages,1958-11-19
1905,Martine Baudry,1960-09-21
1905,Marc Pages,2022-02-21
1905,Philippine Pages,1977-12-11
1906,Noël Navarro,1985-09-03
1906,Arnaude Klein,1981-04-11
1907,Grégoire Marie,1995-01-25
1907,Bernadette Devaux,1996-02-28
1908,Hortense Dias,1974-04-11
1908,Benoît Martin,1976-05-24
1908,Manon Martin,2022-07-23
1909,Alice Fernandes,1981-07-16
1910,Raymond Vidal,1978-07-24
1910,Mathilde Bertin,1975-07-05
1910,Corinne Vidal,2017-06-27
1910,Nicolas Vidal,2000-05-10
1911,Marcel Raymond,1975-07-22
1912,Olivier Monnier,1961-08-13
1912,Martine Legendre,1960-04-21
1912,Frédéric Monnier,1991-11-07
1912,Stéphanie Monnier,1985-06-27
1913,Caroline Marion,1957-07-06
1913,François Rey,1961-02-23
1913,Alix Rey,1988-12-20
1914,Martin Boulay,1987-02-28
1915,Claude Guillou,2003-05-04
1916,Stéphane Laurent,1998-10-30
1916,Susanne Rolland,1994-06-20
1916,Océane Laurent,2007-02-14
1917,Yves Didier,1988-09-24
1917,Emmanuelle Didier,2018-11-19
1917,Françoise Didier,2006-12-06
1918,Jeanne Bigot,2000-09-30
1918,Théodore Picard,1996-02-05
1919,Édouard Germain,1988-02-19
1920,Danielle Goncalves,1990-04-13
1920,Émilie Picard,2013-03-07
1920,Zacharie Picard,2010-12-10
1921,Susanne Maillot,1961-12-30
1921,Matthieu Delaunay,1965-08-24
1921,Aurélie Delaunay,1985-06-18
1922,Thomas Barbe,1982-04-02
1922,Patrick Barbe,2021-04-26
1922,Roger Barbe,2003-03-28
1923,Henriette Rodrigues,1971-04-21
1923,Julien Lacombe,1966-03-27
1923,Auguste Lacombe,2007-11-22
1923,Odette Lacombe,2018-07-11
1923,Clémence Lacombe,1995-10-27
1924,René Gaudin,1970-11-01
1924,Aurore Valentin,1966-11-10
1925,Agathe Nicolas,1965-12-08
1925,Thibaut Adam,1968-06-04
1926,Valentine Ledoux,1995-02-13
1926,Alphonse Humbert,1998-11-21
1926,Philippe Humbert,2011-05-07
1927,Laure Paris,1982-08-08
1927,Zacharie Charrier,1987-02-24
1928,Suzanne Mallet,1962-03-20
1928,Henri Roche,1960-07-09
1928,Édith Roche,1983-10-18
1929,Océane Grenier,1986-04-05
1929,Michelle Roche,2020-11-08
1930,Margot Guérin,1974-11-15
1930,Timothée Martel,1978-04-28
1930,Claudine Martel,2003-04-03
1930,Thomas Martel,1993-06-03
1931,Marie Guillot,1960-07-02
1931,Marine Martel,1981-09-20
1931,Agnès Martel,2021-04-12
1931,Augustin Martel,2003-02-20
1932,Paulette Rey,1979-08-26
1932,Daniel Guilbert,1982-01-04
1932,Marie Guilbert,2018-01-01
1933,Arthur Le Roux,1979-05-27
1933,Étienne Le Roux,2017-10-14
1934,Sébastien Thibault,1996-10-04
1934,Dominique Lemaître,1997-02-05
1935,Margaud Millet,1978-08-27
1935,Augustin Launay,1973-06-11
1936,Franck Hoareau,1982-07-22
1936,Arnaude Breton,1987-10-24
1936,Caroline Hoareau,2005-03-30
1937,Océane Moreau,1955-04-08
1937,Danielle Breton,1986-10-03
1937,Claude Breton,1995-02-17
1938,Corinne Lecoq,1983-08-19
1938,Éric Germain,1983-12-19
1939,Antoine Lacroix,1994-09-16
1940,Lucas Rémy,1986-12-13
1940,Margaret Moreau,1988-11-23
1941,Christiane Leclerc,1974-03-11
1942,Christophe Maillet,1995-09-17
1942,Arnaude Maillet,2008-02-29
1942,Joseph Maillet,2019-11-25
1943,Renée Le Gall,2002-12-15
1943,Nathalie Moreau,2013-09-15
1943,Bernadette Moreau,2009-01-14
1944,François Baudry,1969-07-08
1944,Édith Huet,1974-04-25
1944,Alphonse Baudry,2013-10-04
1945,Danielle Buisson,1980-01-18
1945,Thibault Ferreira,1978-05-11
1945,Zacharie Ferreira,2019-05-16
1946,Colette Courtois,1993-09-03
1946,Vincent Arnaud,1989-01-24
1947,Édouard Durand,1994-06-15
1947,Joséphine Payet,1991-09-23
1947,Margot Durand,2014-01-18
1948,Michelle Berger,1967-01-11
1948,Alphonse Weiss,1970-03-27
1948,Édith Weiss,2015-03-05
1949,Valérie Nicolas,1964-04-25
1949,Marcel Rossi,1969-05-26
1949,Honoré Rossi,1989-07-23
1950,Louis Charles,1986-12-23
1950,Cécile Ledoux,1992-05-22
1951,Nathalie Tanguy,1955-12-11
1951,Michel Bernard,1956-05-09
1951,Christine Bernard,2005-05-01
1952,Alice Leroux,1957-12-11
1953,Dominique Fabre,1964-03-03
1953,Zacharie Chartier,1964-09-03
1953,Olivie Chartier,1987-03-18
1953,Marc Chartier,2023-06-07
1954,Célina Mathieu,1975-08-10
1954,Jérôme Dubois,1973-08-28
1954,Diane Dubois,2008-11-24
1955,William Delattre,1980-10-12
1956,Laurence Dijoux,1980-04-17
1956,Émile Mercier,1979-10-27
1956,Astrid Mercier,2003-07-04
1956,Jacques Mercier,2015-06-21
1957,Théophile Tessier,1991-03-31
1958,Manon Delmas,1959-11-10
1958,Luc Pinto,1953-11-29
1959,Thierry De Oliveira,1966-06-02
1959,Célina Guérin,1970-06-14
1960,Bernard Joly,1981-10-05
1960,Sabine Maillet,1979-11-20
1961,Jeannine Dupont,1973-08-31
1962,Jérôme Masson,1972-07-13
1962,Élodie Hoarau,1973-07-20
1962,Sabine Masson,1996-04-07
1963,Antoinette Vasseur,2001-02-25
1963,Rémy Launay,2003-07-23
1963,Christelle Launay,2015-04-14
1963,Philippe Launay,2019-09-27
1963,Adrien Launay,2017-07-19
1964,Nathalie François,1989-03-20
1964,Benjamin Lebrun,1994-11-09
1964,Marguerite Lebrun,2006-02-27
1965,Aimée Guillou,1978-07-18
1965,Victor Lebrun,2016-10-18
1966,Hortense Faivre,1992-12-08
1966,Benoît Perret,1998-01-18
1967,Élisabeth Lemaire,1988-01-05
1967,Joseph Coulon,1988-10-12
1967,Daniel Coulon,2004-07-01
1967,Frédérique Coulon,2022-01-31
1968,Auguste David,1970-06-15
1968,Alix David,1993-10-01
1969,Inès Chauvin,1959-09-14
1969,Suzanne Coulon,1992-06-27
1969,Élisabeth Coulon,2021-01-23
1969,Daniel Coulon,2022-07-12
1970,Constance Pasquier,1969-08-13
1970,Aimé Coulon,2010-10-16
1970,Éléonore Coulon,1997-07-28
1971,Adrienne Fischer,1968-01-27
1971,Guy Traore,1964-12-04
1971,Danielle Traore,2002-05-26
1972,Antoine Bouchet,1982-02-03
1972,Nicolas Bouchet,2009-10-06
1973,Marcel Lesage,1984-10-16
1973,Henriette Lesage,2008-02-09
1974,Louis Becker,1999-06-20
1974,Renée Fournier,1995-08-19
1975,Patricia Guibert,1987-12-08
1975,Auguste Buisson,1988-08-20
1975,Daniel Buisson,2004-03-17
1976,Grégoire Marty,2002-08-17
1976,Renée Ruiz,2003-01-06
1976,Aurore Marty,2014-02-18
1977,Virginie Guyon,1992-09-14
1978,Laure Lévêque,1982-11-21
1978,Alfred Baudry,1977-03-12
1978,Inès Baudry,2010-08-07
1978,Claire Baudry,2005-07-16
1978,Sabine Baudry,2002-11-09
1979,Jeanne Roy,1965-05-19
1980,Marine Hoarau,1979-11-04
1980,Aimé Baudry,1978-04-07
1980,David Baudry,2013-06-24
1981,Raymond Diaz,1976-04-26
1981,Anaïs Diaz,1996-02-15
1982,Élise Imbert,1988-12-06
1982,Julien Thomas,1986-08-14
1983,Denise Gillet,1958-04-10
1983,Denise Thomas,2007-02-20
1984,Raymond Moulin,1969-10-09
1984,Antoinette Moulin,2023-10-30
1984,Anastasie Moulin,2006-07-14
1985,Margot Clément,1983-10-04
1985,Matthieu Marchand,1986-06-12
1985,Olivier Marchand,2002-06-30
1986,Sabine Gonzalez,1976-11-23
1986,Margot Marchand,2009-09-19
1987,Louise Rémy,1977-03-29
1987,Xavier Weber,1977-05-12
1988,Madeleine Merle,1973-11-22
1988,Victor Andre,1979-01-07
1988,Luce Andre,2022-12-01
1989,Henriette Gaillard,1960-10-20
1989,Isaac Georges,1957-04-02
1989,Lorraine Georges,1984-09-13
1989,Dorothée Georges,1995-10-19
