Married,NumberOfChildren,Address,CreditCardNumber,CreditCardExpirationDate,CreditCardCVC,DrivingLicenseDateObtained,DrivingLicenseAgeObtained
True,1,"rue Grégoire Rodrigues
11735 GirardVille",9606-3836-1829-5317,7/24,968,2019-09-15,31.9315537303217
True,0,"976, boulevard Gallet
07577 Saint Lorraine",2969-6177-6372-5294,7/25,170,2011-07-26,24.34223134839151
True,1,"chemin de Lévêque
39366 Vincent",2365-2127-5264-7778,3/25,212,2022-04-30,30.0041067761807
True,2,"54, chemin Lévêque
12421 GérardBourg",7056-6064-7116-7397,10/25,769,2003-05-28,30.743326488706366
False,1,"78, chemin Pages
27178 Chauvinboeuf",7153-6910-3937-1191,2/25,624,2018-07-23,49.88637919233402
True,1,"72, avenue Alix Bodin
32515 Perrier-sur-Fabre",1750-9473-2714-7326,12/24,399,2017-09-14,44.780287474332646
False,1,"87, avenue Chauvet
39740 Barre",8378-6930-3425-2627,11/25,505,2003-02-13,44.84325804243669
True,1,"26, rue Agnès Laurent
55976 Sainte Léon",9943-6153-4703-4171,1/24,574,2022-02-04,19.794661190965094
True,0,"37, rue Grenier
97457 ReyBourg",8751-3531-7915-6087,9/24,535,2011-01-22,44.421629021218344
True,4,"41, chemin de Pineau
66645 Lefort",6969-5530-2574-5709,11/25,709,2013-02-02,34.49418206707735
True,0,"640, avenue Renault
07285 Daniel-sur-Bailly",8507-4242-1876-8018,9/24,196,1991-03-25,27.756331279945243
True,1,"774, chemin de Gérard
17218 Rossi",7937-4016-7257-5815,3/24,778,2004-06-08,33.138945927446954
True,2,"chemin de Aubry
33982 Sainte Honoréboeuf",3753-1512-4640-2431,8/24,959,1975-12-05,18.833675564681723
True,1,"76, avenue Michèle Hebert
87407 Boutin",8584-4437-8440-4607,12/24,149,2018-08-04,22.354551676933607
False,0,"33, chemin de Allain
67430 Barthelemy",3088-7334-8362-2121,11/24,425,2018-05-21,18.699520876112253
False,1,"1, rue Rémy Denis
61545 Petitdan",2386-1477-6588-1977,8/24,612,2020-04-03,24.03832991101985
False,2,"8, avenue de Nguyen
97199 Colas-sur-Hervé",1950-4359-9454-8170,12/24,937,2003-08-13,21.872689938398356
False,1,"boulevard Joubert
48857 Teixeiradan",8652-6088-3128-1417,12/24,762,2005-11-13,27.652292950034223
True,1,"65, boulevard Pasquier
92689 De Sousa",6625-2445-2034-2256,2/24,046,2019-12-16,18.83915126625599
False,1,"51, rue Marc Fournier
94650 De Oliveira",6436-7647-6624-2766,9/24,006,2021-02-22,25.308692676249144
True,3,"rue Schmitt
44685 Lévêque-la-Forêt",7491-3172-3327-2155,9/25,104,2014-12-18,34.62286105407255
True,1,"34, chemin Andrée Masse
90669 Berthelot",5249-2791-5982-9517,8/24,600,2021-03-22,38.68309377138946
True,1,"rue de Marques
38202 Gaillard",5074-6078-6405-5891,6/25,245,2007-03-14,18.759753593429156
False,3,"53, chemin Courtois
97161 Saint Renéenec",6598-6218-7745-4922,6/24,283,2010-12-11,19.170431211498972
False,3,"74, avenue Denise Torres
47516 Carre",8707-2639-9079-6623,11/25,080,2010-03-06,27.33744010951403
True,2,"12, avenue de Chauvet
20654 Sainte FranckVille",5543-1177-6932-5789,10/25,828,2015-11-30,20.10403832991102
True,2,"670, rue Marianne Peron
51401 Lemaire-sur-Launay",7926-2293-1630-3100,12/24,403,2019-12-22,19.20602327173169
True,3,"90, chemin Lemoine
11298 Fischer",2630-6631-4050-8243,2/24,306,2015-08-01,23.422313483915126
True,2,"150, boulevard Lebreton
59499 Saint Tristanboeuf",8653-9648-2151-7614,10/25,131,2022-03-16,23.175906913073238
True,3,"95, avenue Fischer
58723 Barbeboeuf",1688-6638-7356-9438,2/24,394,2016-08-02,18.32991101984942
True,0,"97, avenue de Bonnin
77890 Lamy-sur-Dupuy",2903-8302-8831-6628,2/24,433,2019-09-25,48.832306639288156
True,1,"67, rue Gilbert Gilbert
36136 Dumont",3801-6798-3090-8093,4/24,170,2009-01-16,31.21971252566735
True,0,"172, chemin de Hamon
21249 Étienne-sur-Mer",5344-9114-8359-2111,8/24,230,1983-12-21,25.516769336071185
True,4,"12, chemin de Coste
94539 Vidal",1794-3040-7397-2543,10/25,283,2015-12-30,36.16427104722793
False,1,"22, rue Jérôme Gilles
29797 Barre",4348-3383-4156-8656,2/25,814,2015-12-09,21.856262833675565
True,1,"rue Geneviève Renault
14816 Joly-sur-Mer",5358-7035-8150-8935,7/24,895,2022-06-17,23.531827515400412
True,3,"91, rue de Andre
57872 Saint Louis-les-Bains",8428-4591-2609-7250,1/24,276,1994-08-11,24.424366872005475
True,0,"59, chemin Michaud
48848 Sainte Anastasie-sur-Mer",8430-8693-7771-6610,4/24,066,2010-02-05,33.36618754277892
True,1,"67, boulevard Élisabeth Hoareau
37418 Jean-sur-Vaillant",7874-4731-4277-5825,6/24,978,2019-07-09,62.10266940451746
False,2,"53, rue Léon Roussel
02619 Mendès",6085-8242-3433-8572,10/25,548,2012-10-31,27.65776865160849
True,1,"14, boulevard Aimée Weiss
23629 Rolland",2721-4188-1628-3666,4/25,875,2022-01-21,21.23750855578371
False,1,"45, rue François
10911 Blondel-les-Bains",3624-6430-2475-4617,3/25,961,2014-08-22,26.360027378507873
False,3,"80, chemin de Leduc
88828 Gilles-sur-Ramos",8462-1734-1402-2009,12/25,195,2018-05-19,24.856947296372347
True,0,"632, chemin Jeannine Laroche
17405 Duval",4799-4979-5440-9755,1/24,582,2021-09-28,64.76933607118411
True,0,"870, rue Richard
97111 Lefèvre",9972-7300-7238-4742,4/24,284,2017-09-17,31.091033538672143
False,0,"195, chemin de Prévost
82160 Arnaud-la-Forêt",4722-3267-6533-2368,1/24,448,2001-05-13,22.42299794661191
False,0,"39, rue Morvan
69798 Chrétien",1673-9770-2431-9480,10/24,240,2001-11-13,22.02053388090349
True,1,"8, avenue Diaz
35488 Guillon",5291-8890-6232-8481,6/25,003,2014-01-02,36.342231348391515
True,4,"26, avenue Rodriguez
65127 Sainte Gilbert",9812-4780-7096-1614,3/24,985,1981-05-11,18.740588637919235
True,0,"48, rue Chantal Labbé
33805 Thierry",7379-8056-2128-5445,4/25,212,2012-06-21,34.299794661190965
True,1,"9, rue Édouard Lelièvre
42139 Valette",6630-5870-5169-4259,3/24,570,2001-02-25,33.19917864476386
True,1,"chemin Claudine Fleury
36177 Durand",7721-2286-4701-3713,3/25,484,2009-04-15,18.05612594113621
False,4,"97, rue Laurence Traore
90477 Saint Laurent",4875-2596-6849-5797,5/25,697,1996-01-08,21.111567419575632
True,0,"94, rue Masse
97248 Sainte Théophileboeuf",2947-7220-5676-6831,12/24,294,2020-12-30,33.79876796714579
False,0,"rue Simone Garnier
43590 Gérard",6340-6029-7635-1937,9/24,312,2018-01-03,47.68240930869268
True,0,"6, avenue Cohen
01553 ClercBourg",3288-9321-6337-8384,8/25,711,2022-06-18,27.926078028747433
True,0,"62, chemin de Fischer
04909 Tessier-la-Forêt",3621-1314-6891-2356,4/24,365,1994-04-03,28.087611225188226
False,1,"rue Monique Guilbert
94250 Joly-sur-Mer",9210-5795-8285-7523,8/25,298,1990-03-15,19.211498973305954
False,2,"28, boulevard Barthelemy
71447 Cordier-les-Bains",6056-7579-3742-2010,10/25,340,2022-06-27,26.075290896646134
True,1,"avenue Alexandria Lecomte
32925 Dumont",2527-2947-9323-3793,1/24,114,2019-11-24,29.686516084873375
True,1,"avenue Gomes
67345 GuérinVille",4606-7727-4092-3097,7/24,810,2009-09-13,33.8507871321013
True,1,"75, chemin de Mercier
72303 Ollivier",1330-8347-8335-2394,6/25,535,2013-06-20,20.58590006844627
False,0,"75, rue de Boulanger
95545 Perret-sur-Guyon",6833-9123-2710-5397,7/25,810,2019-03-08,20.56125941136208
False,0,"4, rue Boulay
85568 Fabre-la-Forêt",6953-7202-7460-2914,6/24,768,2009-02-07,22.863791923340177
True,1,"85, rue Margaud Guilbert
11892 Guibert",5078-7258-6054-7759,3/24,880,2018-12-27,45.711156741957566
True,0,"9, boulevard Maillard
22402 Parent-sur-Diallo",4277-6064-5480-7791,7/25,328,2003-02-01,34.521560574948666
False,1,"601, rue Céline Dumont
02699 Hervé",3937-2293-1760-9513,1/25,431,2013-04-27,55.827515400410675
True,0,"8, chemin Sabine Pierre
30608 Daniel-sur-Mer",8379-7901-2977-5311,3/24,954,2016-10-20,36.91444216290212
True,0,"55, rue de Moreau
82113 Lebreton",1578-7372-6137-7836,1/24,286,1993-08-17,34.25051334702259
False,0,"19, rue Capucine Delaunay
97257 Brunet-sur-Renault",9979-5752-7167-6993,10/24,016,2008-06-01,53.256673511293634
True,2,"492, rue de Legendre
32975 Raynaud",3392-1754-8898-4426,11/24,055,2018-11-16,26.154688569472963
False,0,"66, rue Raymond Delorme
97125 Gimenez-sur-Gomes",4561-4229-9875-5596,12/24,993,2021-05-09,18.43668720054757
False,0,"40, chemin Poirier
60240 Parent-la-Forêt",6622-5730-2537-4158,11/24,323,2010-03-29,19.509924709103355
True,1,"81, boulevard de Blot
36627 Benoit-les-Bains",1884-2154-2779-8896,6/24,793,2020-05-26,51.6413415468857
True,1,"9, avenue Paul Blanchard
43338 Barbe",6281-2866-9114-7742,1/25,556,2020-11-25,21.541409993155373
True,0,"57, chemin Paulette Berthelot
68981 Sainte Dorothée",3435-8614-4202-8920,10/25,523,2020-10-14,44.643394934976044
True,2,"rue de Mace
44787 Langlois-sur-Briand",6285-6241-8562-9102,4/25,456,2022-10-03,20.413415468856947
True,1,"68, avenue de Legros
34490 GaudinVille",6709-7327-5446-2630,5/24,735,2021-11-06,44.8104038329911
False,0,"964, boulevard de Lemonnier
24603 Pintoboeuf",7151-4514-3703-8039,9/24,997,2016-11-21,18.521560574948666
True,0,"40, rue François
90836 Charlesnec",1673-2985-9833-3329,6/25,090,1994-09-25,27.378507871321013
False,0,"9, rue Frédéric Ruiz
60243 Delahaye",8209-1492-5132-1344,1/24,834,1997-01-25,30.715947980835043
False,1,"21, boulevard Ribeiro
72817 Charles",8930-3482-4775-2696,1/24,598,2016-04-16,33.53867214236824
False,1,"1, avenue Valentine Charrier
78677 Sainte Thomas",5346-2538-4895-5184,4/25,680,2022-03-20,28.177960301163587
False,3,"26, boulevard Nicolas Paris
77753 Bernard-sur-Gomez",4559-3753-6689-6896,6/25,330,1999-11-20,20.073921971252567
True,0,"rue Dijoux
24495 Saint Agnèsboeuf",9393-5257-9760-1488,5/24,802,2015-02-13,45.568788501026695
True,2,"88, chemin Marguerite Chevalier
54927 Rocher-sur-Bègue",1500-5297-9859-6808,4/25,284,2020-12-12,22.595482546201232
False,1,"30, avenue Laure Hamon
02953 Sainte StéphanieVille",3204-4990-7270-2538,12/25,726,2018-05-30,18.409308692676248
True,0,"71, boulevard Descamps
82281 De Sousadan",4563-4231-8362-6772,6/25,775,2017-02-28,29.620807665982205
True,2,"29, rue Garnier
28443 Lemaître-les-Bains",4100-7718-4638-2982,2/24,161,2014-07-20,21.00205338809035
False,1,"95, avenue Lecoq
81215 GaudinVille",6889-4757-7432-1566,8/25,875,2022-05-31,35.841204654346335
False,0,"704, rue Bonnet
41976 Perrin",8099-1690-2172-2870,10/24,592,1999-12-28,24.79671457905544
True,1,"9, boulevard Louise Lesage
27323 AndreVille",2001-7149-1749-2025,6/24,561,1998-07-24,33.73579739904175
True,1,"40, avenue de Chauveau
85209 Masseboeuf",8716-8530-8584-2261,9/25,457,2017-03-22,21.44284736481862
True,1,"30, avenue Margot Leroy
44320 Foucher",3779-8149-2297-9706,2/24,825,2017-12-27,19.044490075290895
True,1,"2, rue de Rey
10290 Sainte MarcelBourg",9548-9585-6534-2910,11/24,223,2008-03-27,38.600958247775495
False,3,"867, rue Barthelemy
82559 Maillot-sur-Merle",2971-3833-3707-4394,8/24,898,2012-07-07,35.630390143737166
True,3,"10, chemin de Delahaye
29661 Sainte Jacquesnec",5974-9839-7470-6975,4/25,490,2009-02-15,24.763860369609855
False,1,"77, rue Augustin Berthelot
88892 Pruvost",7074-5446-3165-9445,8/24,382,2021-04-14,29.3305954825462
True,0,"5, rue Hugues Germain
97424 Lecomte",8903-2495-3373-7143,3/25,319,2016-01-29,48.813141683778234
True,3,"45, avenue de Fouquet
17956 Brunnec",3785-8598-3350-9109,4/24,641,1999-01-23,31.509924709103355
True,0,"87, chemin de Delannoy
83412 Perrier-la-Forêt",8207-9858-7959-4125,11/24,877,2016-09-30,18.313483915126625
False,0,"11, rue Jules Daniel
20988 Guillaume-les-Bains",5109-1529-5143-5005,2/24,300,2021-05-14,18.94866529774127
False,1,"rue Schmitt
81686 Malletnec",8482-1526-4595-2115,10/24,617,2007-06-26,39.069130732375086
True,1,"123, rue de Costa
83132 Philippe",1113-1279-5928-1122,9/24,940,2009-02-16,51.266255989048595
False,0,"avenue Manon Barbe
43711 Georges",9498-9539-6554-4850,1/25,508,2021-03-31,57.637234770705
True,4,"37, rue de Guilbert
43730 Moulin",2686-7158-6189-5321,4/25,097,2017-08-07,26.759753593429156
True,0,"846, rue Barthelemy
92737 Allard-les-Bains",1709-3128-9475-6170,11/25,079,2019-08-12,27.731690622861056
False,2,"313, chemin de Muller
11933 MaheBourg",9603-7347-9262-2684,10/24,268,2014-05-10,29.56605065023956
True,1,"rue Zacharie Baudry
13405 Robert",5054-3742-1655-3675,10/25,571,1999-05-28,27.21423682409309
True,0,"35, rue de Muller
81137 Gimenez-sur-Mer",3947-9417-7288-6188,2/25,413,2017-10-20,18.04517453798768
True,2,"boulevard de Perrot
36757 Raymond-les-Bains",5137-8018-9138-5908,7/24,000,1989-11-28,29.336071184120467
True,0,"boulevard Le Gall
77875 Labbénec",5837-7346-3898-8980,1/24,411,2020-12-11,52.00547570157426
True,1,"52, avenue Patricia Schmitt
56410 Boulangerboeuf",8350-1244-2256-8443,3/25,650,1995-12-01,27.5564681724846
False,1,"50, rue Pénélope Chauvet
67198 Richard",9412-9644-2657-6297,10/25,604,2015-05-06,19.247091033538673
False,3,"29, rue de Diallo
77266 Carre",4850-5619-6948-6510,7/24,547,2002-08-30,41.54688569472964
False,1,"93, rue Leconte
93308 Sainte Suzanne-la-Forêt",4075-3179-4639-3509,12/25,201,2019-11-22,21.815195071868583
False,2,"43, chemin Alphonse Chartier
03273 Renard-sur-Mer",3789-6452-6588-3019,5/25,538,2014-02-06,35.715263518138265
True,0,"56, avenue Roger
62261 Langloisnec",8260-5538-2604-5716,3/25,182,1995-03-13,29.8507871321013
True,4,"20, boulevard de Fleury
12261 Sainte ChristianeVille",9566-9063-3030-4032,5/25,780,2020-11-24,24.465434633812457
False,1,"33, rue Aimé Joseph
81142 Guillet",7736-5979-6928-7154,5/25,725,1996-06-20,35.98631074606434
True,1,"27, rue de Jourdan
04788 Poirier",6838-6244-9620-7828,11/24,011,2015-11-19,28.632443531827516
True,1,"488, boulevard Bertrand
31137 Valette-les-Bains",6964-5568-1261-9118,8/25,623,2005-10-22,45.95756331279945
False,2,"80, rue Pascal
06501 De Sousa",2639-6574-4923-8398,1/24,367,2022-07-27,19.42505133470226
True,0,"687, rue Becker
48266 Lebreton-la-Forêt",3353-8339-1435-8657,7/24,802,2016-12-27,23.26899383983573
True,0,"61, rue Coulon
34726 Louisboeuf",4756-9285-7982-3751,4/24,993,2016-03-03,34.535249828884325
True,1,"30, rue Jacob
86492 Lamy-les-Bains",9114-6668-6419-8356,2/24,918,1996-11-28,19.98631074606434
False,2,"13, avenue Martins
39215 Sainte AntoineVille",8779-4769-7423-1155,9/24,312,2019-04-19,28.142368240930868
False,1,"65, rue Blondel
72248 Dupont",3676-3469-5292-9200,12/24,017,2008-10-05,29.694729637234772
True,1,"27, avenue de Charpentier
14622 ParentBourg",3161-3737-9781-6118,8/25,286,2022-04-29,30.91854893908282
True,1,"251, rue Marc Barbe
65470 Pires",7109-9298-7673-9301,2/24,732,2020-01-13,60.4435318275154
False,2,"17, rue Vincent Simon
60502 Maury",8167-6240-7417-4592,10/25,918,2015-11-10,18.04791238877481
True,1,"30, avenue Catherine Lebreton
70568 Rousseau",9884-6426-8198-3070,8/24,717,2015-04-08,18.327173169062284
True,1,"47, avenue Sanchez
72799 Guillet",5083-5820-4778-9163,6/24,757,2006-09-11,34.76796714579056
True,1,"57, rue Berthelot
76127 Lopez-sur-Mer",1241-1604-2122-7986,3/25,963,2019-05-15,52.186173853524984
True,1,"3, rue Jacob
93142 Bouchernec",4870-3323-5271-8171,11/24,875,2002-08-26,18.87748117727584
False,1,"66, boulevard Sophie Michaud
86549 Rémy",7552-5069-7474-5939,1/25,048,2019-07-16,35.123887748117724
False,1,"29, boulevard Renaud
56326 Saint Astrid",6707-4679-8178-1631,7/25,727,2003-12-31,45.57973990417522
True,0,"20, boulevard de Leclerc
69511 Martineau",4207-1911-2275-4848,6/24,770,2012-02-24,29.609856262833677
False,1,"rue Weber
05489 Camus-la-Forêt",3027-4188-6082-7691,4/25,856,1992-03-09,23.38398357289528
False,1,"3, boulevard de Grondin
48286 Saint Alice-la-Forêt",4504-8648-1283-4859,7/25,032,2007-03-28,23.50171115674196
True,1,"80, chemin de Devaux
85719 Courtois",3022-6011-7055-1721,9/24,765,1993-10-28,33.889117043121146
True,0,"55, boulevard Rodriguez
60570 Maillotdan",5218-7556-3962-6365,12/24,004,2018-06-06,33.34154688569473
True,0,"boulevard de Aubry
45885 Baudry",6842-4289-8512-1966,9/24,906,2000-11-02,26.064339493497606
True,1,"45, rue Andre
71633 Saint Yves",2772-9330-2296-6889,8/24,665,2003-02-27,28.0684462696783
False,2,"78, rue de Leroux
03759 DelattreVille",6609-9330-1303-7134,9/24,238,1988-10-30,26.223134839151268
False,0,"100, rue de Lemaire
01395 Hebert",7832-6372-4567-1660,8/24,539,2000-01-12,32.48186173853525
False,1,"44, rue Olivie Chartier
81927 Saint Thérèse",6521-3211-7172-1445,4/24,857,2013-01-09,19.55373032169747
True,0,"29, boulevard de Rousseau
36606 Leconte",5464-2960-8935-2528,8/24,734,1995-08-22,29.60164271047228
True,0,"484, rue Guillou
89684 Saint Constancedan",7780-5736-9030-9036,1/25,671,2013-03-30,31.720739219712527
False,0,"951, chemin Denis Denis
62214 Saint Isaacdan",9879-9321-7969-7050,7/25,328,2020-09-22,20.566735112936346
False,0,"235, chemin de Hoarau
93420 Saint Élisabethboeuf",5964-3967-1770-1454,8/24,550,2013-02-21,37.73032169746749
True,2,"16, chemin Lagarde
67907 Saint RémyVille",7614-7888-7541-3408,3/25,060,2018-08-15,33.27857631759069
True,0,"88, avenue Adam
37283 Clercnec",8130-4855-9744-2774,7/25,083,2000-06-15,25.23750855578371
False,1,"81, avenue Alex Traore
58582 Klein",6547-3318-1778-4732,12/25,473,2009-12-16,41.7741273100616
True,0,"75, avenue de Perez
97695 RocheVille",4475-1466-7829-4615,10/24,385,2001-08-26,33.78781656399726
True,1,"451, rue de Hebert
75832 WagnerVille",2514-2014-4473-6338,4/24,338,2009-09-09,22.770704996577688
True,2,"82, avenue Gaillard
21191 Sainte Éléonore",5772-4357-5373-5281,7/24,786,2016-08-13,30.444900752908968
True,2,"637, avenue de Delannoy
83649 Monnier",7534-4713-5149-7729,5/25,892,1976-11-01,20.89801505817933
True,1,"65, avenue Grégoire Pinto
61211 Robin-sur-Joseph",2901-7726-3028-9196,9/24,701,2003-06-19,39.24161533196441
False,1,"boulevard de Richard
52831 Saint Hélène",1271-3720-5103-2405,11/25,669,1991-04-22,28.205338809034906
False,0,"773, boulevard Dorothée Auger
71226 Teixeira",5493-5085-6271-8678,1/24,091,2019-09-22,19.890485968514717
True,0,"894, rue de Bertin
87308 Sainte Aiméedan",4553-7320-8750-3890,3/24,966,2016-03-24,60.772073921971256
False,2,"20, avenue de Ruiz
42453 Pineau",7346-2922-5719-8042,9/25,549,2004-04-10,22.12183436002738
True,4,"rue Charles Bruneau
06677 Sainte Paulinedan",9342-6616-1621-5456,1/25,487,2022-04-16,18.82546201232033
True,1,"chemin Becker
57488 Delahaye-sur-Maréchal",6023-8794-3678-7287,8/24,646,2014-07-19,27.88501026694045
True,0,"29, rue de Michel
59541 Besnard",6498-8865-5649-6296,6/24,680,2015-05-23,32.21081451060917
True,0,"rue de Loiseau
79148 Legros",7975-2532-6567-5067,6/25,629,1998-05-09,31.479808350444902
False,1,"86, rue Renée Carlier
77905 HumbertBourg",6259-3941-3477-9818,1/24,308,2022-06-14,23.60848733744011
False,0,"rue Noël Hervé
16296 Saint Martineboeuf",4677-8062-5855-5820,7/24,778,2019-02-14,29.467488021902806
True,0,"83, avenue de Bouvet
75146 Schmitt-sur-Bonnin",6408-9018-3320-7216,10/25,089,2019-05-29,23.208761122518823
False,0,"7, boulevard Grégoire Antoine
61856 Aubert",9931-8780-9896-2997,4/24,244,2000-07-04,29.960301163586585
True,2,"57, chemin de Le Goff
39482 Sainte Jacqueline",7265-4830-8504-3136,9/25,233,1998-10-11,30.24229979466119
False,0,"44, rue Bonneau
33869 Saint AntoineBourg",5426-3629-3432-3315,8/25,314,2021-05-09,51.41409993155373
True,2,"34, chemin Weiss
79561 Sainte Marguerite-sur-Mer",9394-2302-5737-7812,1/24,938,2018-09-10,31.44147843942505
False,1,"71, chemin Élise Pires
97256 Roger-la-Forêt",9332-8206-6937-2650,8/25,513,2020-11-06,40.446269678302535
True,2,"87, avenue de Grenier
83305 Sainte JulieVille",7776-2744-4800-5722,4/25,926,2018-03-31,18.316221765913756
True,3,"62, avenue Jean Boucher
27467 Maillot",9653-6792-5583-7901,9/25,916,2004-01-16,22.65845311430527
True,1,"13, boulevard de Raymond
86394 Gilles",4973-5853-6661-6393,11/24,486,2021-06-11,37.686516084873375
True,1,"205, rue Diallo
97669 Pierre",2307-3786-9835-5531,5/25,846,2022-11-21,35.34017796030116
False,2,"chemin Danielle Dos Santos
21456 Lejeune-sur-Mer",2740-3432-5836-2524,9/25,082,2005-10-22,34.54346338124572
False,0,"25, chemin Céline Caron
03432 Techer",9680-3878-8967-1442,12/24,711,2022-07-13,40.73100616016427
False,2,"8, chemin Maillard
02607 GuilletBourg",7806-7166-6722-1762,8/25,529,2022-10-31,37.39356605065024
True,0,"205, boulevard Hélène Coste
72985 Julien",9009-7577-8005-4084,1/24,836,2017-06-07,18.546201232032853
False,1,"21, avenue Guillet
08930 Ribeiro-sur-Leroux",4716-5952-9853-1725,10/25,778,2015-11-20,19.01163586584531
True,1,"rue Bourdon
22832 Allard",3786-4292-5273-4613,11/25,694,2008-02-27,39.950718685831625
True,1,"207, avenue Alves
45299 Saint Astrid",9439-4745-3004-5461,6/24,246,2011-07-08,33.445585215605746
True,1,"rue Perret
07489 Renault",3457-9784-6599-8078,2/24,002,1982-04-18,23.329226557152634
True,2,"rue Catherine Becker
48507 PaulVille",7381-4360-3618-3337,7/24,246,1993-06-14,20.427104722792606
